state_name,date,election_type,party,govt_type,election_key,state_abbr
rhode island,2000-03-07,pp,n/a,presidency,2000-03-07-pp-RI,RI
south carolina,2000-02-19,pp,republican,presidency,2000-02-19-pp-SC,SC
south dakota,2000-06-06,pp,n/a,presidency,2000-06-06-pp-SD,SD
tennessee,2000-03-14,pp,n/a,presidency,2000-03-14-pp-TN,TN
texas,2000-03-14,pp,n/a,presidency,2000-03-14-pp-TX,TX
utah,2000-03-10,pp,n/a,presidency,2000-03-10-pp-UT,UT
vermont,2000-03-07,pp,n/a,presidency,2000-03-07-pp-VT,VT
virginia,2000-02-29,pp,republican,presidency,2000-02-29-pp-VA,VA
washington,2000-02-29,pp,n/a,presidency,2000-02-29-pp-WA,WA
west virginia,2000-05-09,pp,n/a,presidency,2000-05-09-pp-WV,WV
wisconsin,2000-04-04,pp,n/a,presidency,2000-04-04-pp-WI,WI
d.c.,2004-01-13,pp,n/a,presidency,,
new hampshire,2004-01-27,pp,n/a,presidency,2004-01-27-pp-NH,NH
arizona,2004-02-03,pp,democratic,presidency,2004-02-03-pp-AZ,AZ
delaware,2004-02-03,pp,democratic,presidency,2004-02-03-pp-DE,DE
missouri,2004-02-03,pp,n/a,presidency,2004-02-03-pp-MO,MO
oklahoma,2004-02-03,pp,n/a,presidency,2004-02-03-pp-OK,OK
south carolina,2004-02-03,pp,democratic,presidency,2004-02-03-pp-SC,SC
tennessee,2004-02-10,pp,n/a,presidency,2004-02-10-pp-TN,TN
virginia,2004-02-10,pp,democratic,presidency,2004-02-10-pp-VA,VA
wisconsin,2004-02-17,pp,n/a,presidency,2004-02-17-pp-WI,WI
utah,,pp,n/a,presidency,,UT
california,2004-03-02,pp,n/a,presidency,2004-03-02-pp-CA,CA
connecticut,2004-03-02,pp,n/a,presidency,2004-03-02-pp-CT,CT
georgia,2004-03-02,pp,n/a,presidency,2004-03-02-pp-GA,GA
maryland,2004-03-02,pp,n/a,presidency,2004-03-02-pp-MD,MD
massachusetts,2004-03-02,pp,n/a,presidency,2004-03-02-pp-MA,MA
new york,2004-03-02,pp,n/a,presidency,2004-03-02-pp-NY,NY
ohio,2004-03-02,pp,n/a,presidency,2004-03-02-pp-OH,OH
rhode island,2004-03-02,pp,n/a,presidency,2004-03-02-pp-RI,RI
vermont,2004-03-02,pp,n/a,presidency,2004-03-02-pp-VT,VT
florida,2004-03-09,pp,n/a,presidency,2004-03-09-pp-FL,FL
louisiana,2004-03-09,pp,n/a,presidency,2004-03-09-pp-LA,LA
mississippi,2004-03-09,pp,n/a,presidency,2004-03-09-pp-MS,MS
texas,2004-03-09,pp,n/a,presidency,2004-03-09-pp-TX,TX
illinois,2004-03-16,pp,n/a,presidency,2004-03-16-pp-IL,IL
pennsylvania,2004-04-27,pp,n/a,presidency,2004-04-27-pp-PA,PA
indiana,2004-05-04,pp,n/a,presidency,2004-05-04-pp-IN,IN
nebraska,2004-05-11,pp,n/a,presidency,2004-05-11-pp-NE,NE
west virginia,2004-05-11,pp,n/a,presidency,2004-05-11-pp-WV,WV
arkansas,2004-05-18,pp,n/a,presidency,2004-05-18-pp-AR,AR
kentucky,2004-05-18,pp,n/a,presidency,2004-05-18-pp-KY,KY
oregon,2004-05-18,pp,n/a,presidency,2004-05-18-pp-OR,OR
idaho,2004-05-25,pp,n/a,presidency,2004-05-25-pp-ID,ID
alabama,2004-06-01,pp,n/a,presidency,2004-06-01-pp-AL,AL
new mexico,2004-06-01,pp,n/a,presidency,2004-06-01-pp-NM,NM
south dakota,2004-06-01,pp,n/a,presidency,2004-06-01-pp-SD,SD
montana,2004-06-08,pp,n/a,presidency,2004-06-08-pp-MT,MT
new jersey,2004-06-08,pp,n/a,presidency,2004-06-08-pp-NJ,NJ
new hampshire,2008-01-08,pp,n/a,presidency,2008-01-08-pp-NH,NH
michigan,2008-01-15,pp,n/a,presidency,2008-01-15-pp-MI,MI
south carolina,2008-01-19,pp,republican,presidency,2008-01-19-pp-SC,SC
south carolina,2008-01-26,pp,democratic,presidency,2008-01-26-pp-SC,SC
florida,2008-01-29,pp,n/a,presidency,2008-01-29-pp-FL,FL
alabama,2008-02-05,pp,n/a,presidency,2008-02-05-pp-AL,AL
arizona,2008-02-05,pp,n/a,presidency,2008-02-05-pp-AZ,AZ
arkansas,2008-02-05,pp,n/a,presidency,2008-02-05-pp-AR,AR
california,2008-02-05,pp,n/a,presidency,2008-02-05-pp-CA,CA
connecticut,2008-02-05,pp,n/a,presidency,2008-02-05-pp-CT,CT
delaware,2008-02-05,pp,n/a,presidency,2008-02-05-pp-DE,DE
georgia,2008-02-05,pp,n/a,presidency,2008-02-05-pp-GA,GA
illinois,2008-02-05,pp,n/a,presidency,2008-02-05-pp-IL,IL
massachusetts,2008-02-05,pp,n/a,presidency,2008-02-05-pp-MA,MA
missouri,2008-02-05,pp,n/a,presidency,2008-02-05-pp-MO,MO
new jersey,2008-02-05,pp,n/a,presidency,2008-02-05-pp-NJ,NJ
new york,2008-02-05,pp,n/a,presidency,2008-02-05-pp-NY,NY
oklahoma,2008-02-05,pp,n/a,presidency,2008-02-05-pp-OK,OK
tennessee,2008-02-05,pp,n/a,presidency,2008-02-05-pp-TN,TN
utah,2008-02-05,pp,n/a,presidency,2008-02-05-pp-UT,UT
louisiana,2008-02-09,pp,n/a,presidency,2008-02-09-pp-LA,LA
d.c.,2008-02-12,pp,n/a,presidency,,
maryland,2008-02-12,pp,n/a,presidency,2008-02-12-pp-MD,MD
virginia,2008-02-12,pp,n/a,presidency,2008-02-12-pp-VA,VA
washington,2008-02-19,pp,n/a,presidency,2008-02-19-pp-WA,WA
wisconsin,2008-02-19,pp,n/a,presidency,2008-02-19-pp-WI,WI
ohio,2008-03-04,pp,n/a,presidency,2008-03-04-pp-OH,OH
rhode island,2008-03-04,pp,n/a,presidency,2008-03-04-pp-RI,RI
texas,2008-03-04,pp,n/a,presidency,2008-03-04-pp-TX,TX
vermont,2008-03-04,pp,n/a,presidency,2008-03-04-pp-VT,VT
mississippi,2008-03-11,pp,n/a,presidency,2008-03-11-pp-MS,MS
pennsylvania,2008-04-22,pp,n/a,presidency,2008-04-22-pp-PA,PA
indiana,2008-05-06,pp,n/a,presidency,2008-05-06-pp-IN,IN
north carolina,2008-05-06,pp,n/a,presidency,2008-05-06-pp-NC,NC
nebraska,2008-05-13,pp,n/a,presidency,2008-05-13-pp-NE,NE
west virginia,2008-05-13,pp,n/a,presidency,2008-05-13-pp-WV,WV
kentucky,2008-05-20,pp,n/a,presidency,2008-05-20-pp-KY,KY
oregon,2008-05-20,pp,n/a,presidency,2008-05-20-pp-OR,OR
idaho,2008-05-27,pp,n/a,presidency,2008-05-27-pp-ID,ID
puerto rico,2008-06-01,pp,democratic,presidency,2008-06-01-pp-PR,PR
montana,2008-06-03,pp,n/a,presidency,2008-06-03-pp-MT,MT
south dakota,2008-06-03,pp,n/a,presidency,2008-06-03-pp-SD,SD
new mexico,2008-06-03,pp,republican,presidency,2008-06-03-pp-NM,NM
iowa,,pp,n/a,presidency,,IA
new hampshire,2012-01-10,pp,n/a,presidency,2012-01-10-pp-NH,NH
nevada,,pp,n/a,presidency,,NV
south carolina,2012-01-21,pp,republican,presidency,2012-01-21-pp-SC,SC
south carolina,2012-01-28,pp,democratic,presidency,2012-01-28-pp-SC,SC
florida,2012-01-31,pp,n/a,presidency,2012-01-31-pp-FL,FL
nevada,,pp,n/a,presidency,,NV
minnesota,,pp,n/a,presidency,,MN
colorado,,pp,n/a,presidency,,CO
missouri,2012-02-07,pp,n/a,presidency,2012-02-07-pp-MO,MO
arizona,2012-02-28,pp,n/a,presidency,2012-02-28-pp-AZ,AZ
michigan,2012-02-28,pp,n/a,presidency,2012-02-28-pp-MI,MI
washington,,pp,n/a,presidency,,WA
georgia,2012-03-06,pp,n/a,presidency,2012-03-06-pp-GA,GA
massachusetts,2012-03-06,pp,n/a,presidency,2012-03-06-pp-MA,MA
ohio,2012-03-06,pp,n/a,presidency,2012-03-06-pp-OH,OH
oklahoma,2012-03-06,pp,n/a,presidency,2012-03-06-pp-OK,OK
tennessee,2012-03-06,pp,n/a,presidency,2012-03-06-pp-TN,TN
vermont,2012-03-06,pp,n/a,presidency,2012-03-06-pp-VT,VT
virginia,2012-03-06,pp,n/a,presidency,2012-03-06-pp-VA,VA
alabama,2012-03-13,pp,n/a,presidency,2012-03-13-pp-AL,AL
mississippi,2012-03-13,pp,n/a,presidency,2012-03-13-pp-MS,MS
puerto rico,2012-03-18,pp,republican,presidency,2012-03-18-pp-PR,PR
illinois,2012-03-20,pp,n/a,presidency,2012-03-20-pp-IL,IL
louisiana,2012-03-24,pp,n/a,presidency,2012-03-24-pp-LA,LA
d.c.,2012-04-03,pp,n/a,presidency,,
maryland,2012-04-03,pp,n/a,presidency,2012-04-03-pp-MD,MD
wisconsin,2012-04-03,pp,n/a,presidency,2012-04-03-pp-WI,WI
connecticut,2012-04-24,pp,n/a,presidency,2012-04-24-pp-CT,CT
delaware,2012-04-24,pp,n/a,presidency,2012-04-24-pp-DE,DE
new york,2012-04-24,pp,n/a,presidency,2012-04-24-pp-NY,NY
pennsylvania,2012-04-24,pp,n/a,presidency,2012-04-24-pp-PA,PA
rhode island,2012-04-24,pp,n/a,presidency,2012-04-24-pp-RI,RI
indiana,2012-05-08,pp,n/a,presidency,2012-05-08-pp-IN,IN
north carolina,2012-05-08,pp,n/a,presidency,2012-05-08-pp-NC,NC
west virginia,2012-05-08,pp,n/a,presidency,2012-05-08-pp-WV,WV
nebraska,2012-05-15,pp,n/a,presidency,2012-05-15-pp-NE,NE
oregon,2012-05-15,pp,n/a,presidency,2012-05-15-pp-OR,OR
arkansas,2012-05-22,pp,n/a,presidency,2012-05-22-pp-AR,AR
kentucky,2012-05-22,pp,n/a,presidency,2012-05-22-pp-KY,KY
texas,2012-05-29,pp,n/a,presidency,2012-05-29-pp-TX,TX
california,2012-06-05,pp,n/a,presidency,2012-06-05-pp-CA,CA
montana,2012-06-05,pp,n/a,presidency,2012-06-05-pp-MT,MT
new jersey,2012-06-05,pp,n/a,presidency,2012-06-05-pp-NJ,NJ
new mexico,2012-06-05,pp,n/a,presidency,2012-06-05-pp-NM,NM
south dakota,2012-06-05,pp,n/a,presidency,2012-06-05-pp-SD,SD
utah,2012-06-26,pp,n/a,presidency,2012-06-26-pp-UT,UT
new hampshire,2016-02-09,pp,n/a,presidency,2016-02-09-pp-NH,NH
south carolina,2016-02-20,pp,republican,presidency,2016-02-20-pp-SC,SC
south carolina,2016-02-27,pp,democratic,presidency,2016-02-27-pp-SC,SC
alabama,2016-03-01,pp,n/a,presidency,2016-03-01-pp-AL,AL
arkansas,2016-03-01,pp,n/a,presidency,2016-03-01-pp-AR,AR
georgia,2016-03-01,pp,n/a,presidency,2016-03-01-pp-GA,GA
massachusetts,2016-03-01,pp,n/a,presidency,2016-03-01-pp-MA,MA
oklahoma,2016-03-01,pp,n/a,presidency,2016-03-01-pp-OK,OK
tennessee,2016-03-01,pp,n/a,presidency,2016-03-01-pp-TN,TN
texas,2016-03-01,pp,n/a,presidency,2016-03-01-pp-TX,TX
vermont,2016-03-01,pp,n/a,presidency,2016-03-01-pp-VT,VT
virginia,2016-03-01,pp,n/a,presidency,2016-03-01-pp-VA,VA
louisiana,2016-03-05,pp,n/a,presidency,2016-03-05-pp-LA,LA
puerto rico,2016-03-06,pp,republican,presidency,2016-03-06-pp-PR,PR
idaho,2016-03-08,pp,n/a,presidency,2016-03-08-pp-ID,ID
michigan,2016-03-08,pp,n/a,presidency,2016-03-08-pp-MI,MI
mississippi,2016-03-08,pp,n/a,presidency,2016-03-08-pp-MS,MS
florida,2016-03-15,pp,n/a,presidency,2016-03-15-pp-FL,FL
illinois,2016-03-15,pp,n/a,presidency,2016-03-15-pp-IL,IL
missouri,2016-03-15,pp,n/a,presidency,2016-03-15-pp-MO,MO
north carolina,2016-03-15,pp,n/a,presidency,2016-03-15-pp-NC,NC
ohio,2016-03-15,pp,n/a,presidency,2016-03-15-pp-OH,OH
arizona,2016-03-22,pp,n/a,presidency,2016-03-22-pp-AZ,AZ
wisconsin,2016-04-05,pp,n/a,presidency,2016-04-05-pp-WI,WI
new york,2016-04-19,pp,n/a,presidency,2016-04-19-pp-NY,NY
connecticut,2016-04-26,pp,n/a,presidency,2016-04-26-pp-CT,CT
delaware,2016-04-26,pp,n/a,presidency,2016-04-26-pp-DE,DE
maryland,2016-04-26,pp,n/a,presidency,2016-04-26-pp-MD,MD
pennsylvania,2016-04-26,pp,n/a,presidency,2016-04-26-pp-PA,PA
rhode island,2016-04-26,pp,n/a,presidency,2016-04-26-pp-RI,RI
indiana,2016-05-03,pp,n/a,presidency,2016-05-03-pp-IN,IN
nebraska,2016-05-10,pp,n/a,presidency,2016-05-10-pp-NE,NE
west virginia,2016-05-10,pp,n/a,presidency,2016-05-10-pp-WV,WV
kentucky,2016-05-17,pp,n/a,presidency,2016-05-17-pp-KY,KY
oregon,2016-05-17,pp,n/a,presidency,2016-05-17-pp-OR,OR
washington,2016-05-24,pp,n/a,presidency,2016-05-24-pp-WA,WA
puerto rico,2016-06-05,pp,democratic,presidency,2016-06-05-pp-PR,PR
california,2016-06-07,pp,n/a,presidency,2016-06-07-pp-CA,CA
montana,2016-06-07,pp,n/a,presidency,2016-06-07-pp-MT,MT
new jersey,2016-06-07,pp,n/a,presidency,2016-06-07-pp-NJ,NJ
new mexico,2016-06-07,pp,n/a,presidency,2016-06-07-pp-NM,NM
south dakota,2016-06-07,pp,n/a,presidency,2016-06-07-pp-SD,SD
d.c.,2016-06-14,pp,n/a,presidency,,
new hampshire,2020-02-11,pp,n/a,presidency,2020-02-11-pp-NH,NH
south carolina,2020-02-29,pp,democratic,presidency,2020-02-29-pp-SC,SC
alabama,2020-03-03,pp,n/a,presidency,2020-03-03-pp-AL,AL
arkansas,2020-03-03,pp,n/a,presidency,2020-03-03-pp-AR,AR
california,2020-03-03,pp,n/a,presidency,2020-03-03-pp-CA,CA
colorado,2020-03-03,pp,n/a,presidency,2020-03-03-pp-CO,CO
maine,2020-03-03,pp,n/a,presidency,2020-03-03-pp-ME,ME
massachusetts,2020-03-03,pp,n/a,presidency,2020-03-03-pp-MA,MA
minnesota,2020-03-03,pp,n/a,presidency,2020-03-03-pp-MN,MN
north carolina,2020-03-03,pp,n/a,presidency,2020-03-03-pp-NC,NC
oklahoma,2020-03-03,pp,n/a,presidency,2020-03-03-pp-OK,OK
tennessee,2020-03-03,pp,n/a,presidency,2020-03-03-pp-TN,TN
texas,2020-03-03,pp,n/a,presidency,2020-03-03-pp-TX,TX
utah,2020-03-03,pp,n/a,presidency,2020-03-03-pp-UT,UT
vermont,2020-03-03,pp,n/a,presidency,2020-03-03-pp-VT,VT
virginia,2020-03-03,pp,democratic,presidency,2020-03-03-pp-VA,VA
idaho,2020-03-10,pp,n/a,presidency,2020-03-10-pp-ID,ID
michigan,2020-03-10,pp,n/a,presidency,2020-03-10-pp-MI,MI
mississippi,2020-03-10,pp,n/a,presidency,2020-03-10-pp-MS,MS
missouri,2020-03-10,pp,n/a,presidency,2020-03-10-pp-MO,MO
washington,2020-03-10,pp,n/a,presidency,2020-03-10-pp-WA,WA
arizona,2020-03-17,pp,n/a,presidency,2020-03-17-pp-AZ,AZ
florida,2020-03-17,pp,n/a,presidency,2020-03-17-pp-FL,FL
illinois,2020-03-17,pp,n/a,presidency,2020-03-17-pp-IL,IL
wisconsin,2020-04-07,pp,n/a,presidency,2020-04-07-pp-WI,WI
alaska,,pp,n/a,presidency,,AK
ohio,2020-04-28,pp,n/a,presidency,2020-04-28-pp-OH,OH
kansas,,pp,n/a,presidency,,KS
nebraska,2020-05-12,pp,n/a,presidency,2020-05-12-pp-NE,NE
oregon,2020-05-19,pp,n/a,presidency,2020-05-19-pp-OR,OR
d.c.,2020-06-02,pp,n/a,presidency,,
indiana,2020-06-02,pp,n/a,presidency,2020-06-02-pp-IN,IN
maryland,2020-06-02,pp,n/a,presidency,2020-06-02-pp-MD,MD
montana,2020-06-02,pp,n/a,presidency,2020-06-02-pp-MT,MT
new mexico,2020-06-02,pp,n/a,presidency,2020-06-02-pp-NM,NM
pennsylvania,2020-06-02,pp,n/a,presidency,2020-06-02-pp-PA,PA
rhode island,2020-06-02,pp,n/a,presidency,2020-06-02-pp-RI,RI
south dakota,2020-06-02,pp,n/a,presidency,2020-06-02-pp-SD,SD
georgia,2020-06-09,pp,n/a,presidency,2020-06-09-pp-GA,GA
west virginia,2020-06-09,pp,n/a,presidency,2020-06-09-pp-WV,WV
kentucky,2020-06-23,pp,n/a,presidency,2020-06-23-pp-KY,KY
new york,2020-06-23,pp,n/a,presidency,2020-06-23-pp-NY,NY
delaware,2020-07-07,pp,n/a,presidency,2020-07-07-pp-DE,DE
new jersey,2020-07-07,pp,n/a,presidency,2020-07-07-pp-NJ,NJ
louisiana,2020-07-11,pp,n/a,presidency,2020-07-11-pp-LA,LA
puerto rico,2020-07-12,pp,democratic,presidency,2020-07-12-pp-PR,PR
connecticut,2020-08-11,pp,n/a,presidency,2020-08-11-pp-CT,CT
alaska,2000-05-19,pcc,republican,presidency,2000-05-19-pcc-AK,AK
alaska,2000-05-20,pcc,democratic,presidency,2000-05-20-pcc-AK,AK
american samoa,2000-02-26,pc,n/a,presidency,2000-02-26-pc-AS,AS
american samoa,2000-03-07,pc,n/a,presidency,2000-03-07-pc-AS,AS
guam,2000-02-26,pc,n/a,presidency,2000-02-26-pc-GU,GU
guam,2000-03-18,pc,n/a,presidency,2000-03-18-pc-GU,GU
hawaii,2000-03-07,pc,n/a,presidency,2000-03-07-pc-HI,HI
hawaii,2000-05-19,pc,n/a,presidency,2000-05-19-pc-HI,HI
iowa,2000-01-24,pc,n/a,presidency,2000-01-24-pc-IA,IA
kansas,2000-04-22,pc,n/a,presidency,2000-04-22-pc-KS,KS
kansas,2000-05-25,pc,n/a,presidency,2000-05-25-pc-KS,KS
michigan,2000-03-11,pc,n/a,presidency,2000-03-11-pc-MI,MI
minnesota,2000-03-07,pc,n/a,presidency,2000-03-07-pc-MN,MN
nevada,2000-05-21,pcc,democratic,presidency,2000-05-21-pcc-NV,NV
nevada,2000-05-25,pcc,republican,presidency,2000-05-25-pcc-NV,NV
north dakota,2000-02-29,pc,n/a,presidency,2000-02-29-pc-ND,ND
north dakota,2000-03-07,pc,n/a,presidency,2000-03-07-pc-ND,ND
puerto rico,2000-04-02,pc,n/a,presidency,2000-04-02-pc-PR,PR
south carolina,2000-03-09,pc,n/a,presidency,2000-03-09-pc-SC,SC
virginia,2000-06-03,pcc,democratic,presidency,2000-06-03-pcc-VA,VA
virgin islands,2000-02-26,pc,n/a,presidency,2000-02-26-pc-VI,VI
virgin islands,2000-04-01,pc,n/a,presidency,2000-04-01-pc-VI,VI
wisconsin,2000-03-10,pc,n/a,presidency,2000-03-10-pc-WI,WI
wyoming,2000-03-25,pc,n/a,presidency,2000-03-25-pc-WY,WY
iowa,2004-01-19,pc,n/a,presidency,2004-01-19-pc-IA,IA
new mexico,2004-02-03,pc,n/a,presidency,2004-02-03-pc-NM,NM
north dakota,2004-02-03,pc,n/a,presidency,2004-02-03-pc-ND,ND
michigan,2004-02-07,pc,n/a,presidency,2004-02-07-pc-MI,MI
washington,2004-02-07,pc,n/a,presidency,2004-02-07-pc-WA,WA
maine,2004-02-08,pc,n/a,presidency,2004-02-08-pc-ME,ME
d.c.,2004-02-10,pc,n/a,presidency,,
d.c.,2004-02-14,pc,n/a,presidency,,
nevada,2004-02-14,pc,n/a,presidency,2004-02-14-pc-NV,NV
guam,2004-02-21,pcc,republican,presidency,2004-02-21-pcc-GU,GU
hawaii,2004-02-24,pc,n/a,presidency,2004-02-24-pc-HI,HI
idaho,2004-02-24,pc,n/a,presidency,2004-02-24-pc-ID,ID
american samoa,2004-02-28,pc,n/a,presidency,2004-02-28-pc-AS,AS
virgin islands,2004-02-28,pc,n/a,presidency,2004-02-28-pc-VI,VI
minnesota,2004-03-02,pc,n/a,presidency,2004-03-02-pc-MN,MN
american samoa,2004-03-08,pc,n/a,presidency,2004-03-08-pc-AS,AS
washington,2004-03-09,pc,n/a,presidency,2004-03-09-pc-WA,WA
kansas,2004-03-13,pc,n/a,presidency,2004-03-13-pc-KS,KS
alaska,2004-03-20,pc,n/a,presidency,2004-03-20-pc-AK,AK
guam,2004-03-20,pc,n/a,presidency,2004-03-20-pc-GU,GU
wyoming,2004-03-20,pc,n/a,presidency,2004-03-20-pc-WY,WY
south carolina,2004-03-27,pcc,republican,presidency,2004-03-27-pcc-SC,SC
colorado,2004-04-13,pc,n/a,presidency,2004-04-13-pc-CO,CO
north carolina,2004-04-17,pc,n/a,presidency,2004-04-17-pc-NC,NC
virgin islands,2004-04-17,pc,n/a,presidency,2004-04-17-pc-VI,VI
kansas,2004-04-24,pcc,republican,presidency,2004-04-24-pcc-KS,KS
nevada,2004-05-01,pcc,republican,presidency,2004-05-01-pcc-NV,NV
arizona,2004-05-08,pc,n/a,presidency,2004-05-08-pc-AZ,AZ
utah,2004-05-08,pcc,republican,presidency,2004-05-08-pcc-UT,UT
wyoming,2004-05-08,pcc,republican,presidency,2004-05-08-pcc-WY,WY
delaware,2004-05-15,pcc,republican,presidency,2004-05-15-pcc-DE,DE
maine,2004-05-15,pc,n/a,presidency,2004-05-15-pc-ME,ME
alaska,2004-05-22,pcc,republican,presidency,2004-05-22-pcc-AK,AK
michigan,2004-05-22,pc,n/a,presidency,2004-05-22-pc-MI,MI
north carolina,2004-05-23,pcc,republican,presidency,2004-05-23-pcc-NC,NC
hawaii,2004-06-06,pcc,republican,presidency,2004-06-06-pcc-HI,HI
virginia,2004-06-05,pcc,republican,presidency,2004-06-05-pcc-VA,VA
puerto rico,2004-06-06,pc,n/a,presidency,2004-06-06-pc-PR,PR
iowa,2008-01-03,pc,n/a,presidency,2008-01-03-pc-IA,IA
wyoming,2008-01-05,pcc,republican,presidency,2008-01-05-pcc-WY,WY
nevada,2008-01-19,pc,n/a,presidency,2008-01-19-pc-NV,NV
maine,2008-02-01,pcc,republican,presidency,2008-02-01-pcc-ME,ME
alaska,2008-02-05,pc,n/a,presidency,2008-02-05-pc-AK,AK
american samoa,2008-02-05,pcc,democratic,presidency,2008-02-05-pcc-AS,AS
colorado,2008-02-05,pc,n/a,presidency,2008-02-05-pc-CO,CO
idaho,2008-02-05,pcc,democratic,presidency,2008-02-05-pcc-ID,ID
kansas,2008-02-05,pcc,democratic,presidency,2008-02-05-pcc-KS,KS
minnesota,2008-02-05,pc,n/a,presidency,2008-02-05-pc-MN,MN
new mexico,2008-02-05,pcc,democratic,presidency,2008-02-05-pcc-NM,NM
north dakota,2008-02-05,pc,n/a,presidency,2008-02-05-pc-ND,ND
hawaii,2008-02-07,pcc,republican,presidency,2008-02-07-pcc-HI,HI
kansas,2008-02-09,pcc,republican,presidency,2008-02-09-pcc-KS,KS
nebraska,2008-02-09,pcc,democratic,presidency,2008-02-09-pcc-NE,NE
virgin islands,2008-02-09,pcc,democratic,presidency,2008-02-09-pcc-VI,VI
washington,2008-02-09,pc,n/a,presidency,2008-02-09-pc-WA,WA
maine,2008-02-10,pcc,democratic,presidency,2008-02-10-pcc-ME,ME
hawaii,2008-02-19,pcc,democratic,presidency,2008-02-19-pcc-HI,HI
american samoa,2008-02-23,pcc,republican,presidency,2008-02-23-pcc-AS,AS
puerto rico,2008-02-24,pcc,republican,presidency,2008-02-24-pcc-PR,PR
guam,2008-03-08,pcc,republican,presidency,2008-03-08-pcc-GU,GU
wyoming,2008-03-08,pcc,democratic,presidency,2008-03-08-pcc-WY,WY
virgin islands,2008-04-05,pcc,republican,presidency,2008-04-05-pcc-VI,VI
guam,2008-05-03,pcc,democratic,presidency,2008-05-03-pcc-GU,GU
iowa,2012-01-03,pc,n/a,presidency,2012-01-03-pc-IA,IA
nevada,2012-01-21,pcc,democratic,presidency,2012-01-21-pcc-NV,NV
south carolina,,pc,n/a,presidency,,SC
maine,2012-02-11,pcc,republican,presidency,2012-02-11-pcc-ME,ME
nevada,2012-02-04,pcc,republican,presidency,2012-02-04-pcc-NV,NV
minnesota,2012-02-07,pc,n/a,presidency,2012-02-07-pc-MN,MN
colorado,2012-02-07,pcc,republican,presidency,2012-02-07-pcc-CO,CO
missouri,,pc,n/a,presidency,,MO
arizona,,pc,n/a,presidency,,AZ
michigan,,pc,n/a,presidency,,MI
washington,2012-03-03,pcc,republican,presidency,2012-03-03-pcc-WA,WA
alaska,2012-03-06,pcc,republican,presidency,2012-03-06-pcc-AK,AK
american samoa,2012-03-06,pcc,democratic,presidency,2012-03-06-pcc-AS,AS
colorado,2012-03-06,pcc,democratic,presidency,2012-03-06-pcc-CO,CO
idaho,2012-03-06,pcc,republican,presidency,2012-03-06-pcc-ID,ID
north dakota,2012-03-06,pcc,republican,presidency,2012-03-06-pcc-ND,ND
ohio,,pc,n/a,presidency,,OH
oklahoma,,pc,n/a,presidency,,OK
tennessee,,pc,n/a,presidency,,TN
vermont,,pc,n/a,presidency,,VT
virginia,,pc,n/a,presidency,,VA
wyoming,2012-03-10,pcc,republican,presidency,2012-03-10-pcc-WY,WY
hawaii,2012-03-07,pcc,democratic,presidency,2012-03-07-pcc-HI,HI
guam,2012-03-10,pcc,republican,presidency,2012-03-10-pcc-GU,GU
kansas,2012-03-10,pcc,republican,presidency,2012-03-10-pcc-KS,KS
northern mariana islands,2012-03-10,pcc,republican,presidency,2012-03-10-pcc-MP,MP
virgin islands,2012-03-10,pcc,republican,presidency,2012-03-10-pcc-VI,VI
maine,2012-03-11,pcc,democratic,presidency,2012-03-11-pcc-ME,ME
american samoa,2012-03-13,pcc,republican,presidency,2012-03-13-pcc-AS,AS
hawaii,2012-03-13,pcc,republican,presidency,2012-03-13-pcc-HI,HI
mississippi,,pc,n/a,presidency,,MS
utah,2012-03-13,pcc,democratic,presidency,2012-03-13-pcc-UT,UT
missouri,2012-03-17,pcc,republican,presidency,2012-03-17-pcc-MO,MO
illinois,,pc,n/a,presidency,,IL
louisiana,,pc,n/a,presidency,,LA
d.c.,,pc,n/a,presidency,,
alaska,2012-04-16,pcc,democratic,presidency,2012-04-16-pcc-AK,AK
idaho,2012-04-14,pcc,democratic,presidency,2012-04-14-pcc-ID,ID
kansas,2012-04-14,pcc,democratic,presidency,2012-04-14-pcc-KS,KS
nebraska,2012-04-14,pcc,democratic,presidency,2012-04-14-pcc-NE,NE
wyoming,2012-04-14,pcc,democratic,presidency,2012-04-14-pcc-WY,WY
washington,2012-04-15,pcc,democratic,presidency,2012-04-15-pcc-WA,WA
connecticut,,pc,n/a,presidency,,CT
new york,,pc,n/a,presidency,,NY
pennsylvania,,pc,n/a,presidency,,PA
guam,2012-05-05,pcc,democratic,presidency,2012-05-05-pcc-GU,GU
indiana,,pc,n/a,presidency,,IN
north carolina,,pc,n/a,presidency,,NC
west virginia,,pc,n/a,presidency,,WV
nebraska,,pc,n/a,presidency,,NE
oregon,,pc,n/a,presidency,,OR
puerto rico,2012-06-03,pcc,democratic,presidency,2012-06-03-pcc-PR,PR
virgin islands,2012-06-03,pcc,democratic,presidency,2012-06-03-pcc-VI,VI
new jersey,,pc,n/a,presidency,,NJ
north dakota,2012-06-05,pcc,democratic,presidency,2012-06-05-pcc-ND,ND
nebraska,2012-07-14,pcc,republican,presidency,2012-07-14-pcc-NE,NE
iowa,2016-02-01,pc,n/a,presidency,2016-02-01-pc-IA,IA
nevada,2016-02-20,pcc,democratic,presidency,2016-02-20-pcc-NV,NV
washington,2016-02-20,pcc,republican,presidency,2016-02-20-pcc-WA,WA
nevada,2016-02-23,pcc,republican,presidency,2016-02-23-pcc-NV,NV
alaska,2016-03-01,pcc,republican,presidency,2016-03-01-pcc-AK,AK
